,time(days),elev(ft),head(ft),storage_initial(acre-ft),Q(cfs),V(ft/s),dVol(acre-ft),storage_final(acre-ft)
148,6.208333333333333,2171.4082190373347,32.408219037334675,1248.5753326134343,294.3176765332342,41.637433830742886,24.323775222206276,1224.251557391228
149,6.25,2171.0607365341602,32.06073653416024,1224.251557391228,292.73558004314214,41.4136129624349,24.19302344454166,1200.0585339466863
150,6.291666666666667,2170.667642232445,31.667642232444905,1200.0585339466863,290.93544061412916,41.15894532831753,24.044251589056458,1176.0142823576298
151,6.333333333333333,2170.2669047059603,31.266904705960314,1176.0142823576298,289.0887615522993,40.89769368298906,23.89163348287746,1152.1226488747523
152,6.375,2169.868710814579,30.868710814579117,1152.1226488747523,287.24204481145006,40.636436707169764,23.739012262729883,1128.3836366120224
153,6.416666666666667,2169.4730606102003,30.473060610200264,1128.3836366120224,285.3952899031786,40.37517433176477,23.586387888249853,1104.7972487237726
154,6.458333333333333,2169.079954145396,30.079954145396187,1104.7972487237726,283.548496329517,40.113906486326016,23.433760318282992,1081.3634884054895
155,6.5,2168.6893914734246,29.68939147342462,1081.3634884054895,281.7016635826743,39.852633099015804,23.28112951086311,1058.0823588946264
156,6.541666666666667,2168.3013726482436,29.301372648243614,1058.0823588946264,279.8547911447837,39.59135409657094,23.128495423191293,1034.9538634714352
157,6.583333333333333,2167.909890419133,28.909890419132807,1034.9538634714352,277.9789987863589,39.325983762297774,22.973471259412584,1011.9803922120226
158,6.625,2167.499649860929,28.499649860928912,1011.9803922120226,275.9996464970044,39.04596269476797,22.809888423549914,989.1705037884727
159,6.666666666666667,2167.092330424794,28.092330424794,989.1705037884727,274.020243304504,38.76593442591613,22.64630138081563,966.5242024076571
160,6.708333333333333,2166.6822582255936,27.682258225593614,966.5242024076571,272.0129130064851,38.48195527982917,22.480406312803222,944.0437960948539
161,6.75,2166.273523565361,27.273523565360847,944.0437960948539,269.9972796328172,38.19680148882451,22.313825040183193,921.7299710546706
